MEbrown MEturquoise MEblue MEyellow MEgreen MEgrey
-0.132274642199306 -0.0233348651907554 0.00981544603132144 0.0437682050280173 0.0384413855291011 -0.0263711914724355
-0.0211190368765519 0.0271417315134381 0.016550878037952 0.0377411740085856 0.033892800638575 -0.0155745811867746
-0.0473281069609572 0.00893558563210378 0.0255673791077307 0.0633046916617179 0.0367396982242425 0.0204756271379061
-0.0454451823199166 -0.000951668747144872 0.0172119368452265 0.0494667974747284 0.019489047854493 -0.00992874694687468
-0.000958750729318631 0.00181020072619536 -0.0158206697186628 0.00143024362815379 -0.0574513250362315 -0.0129544070764722
-0.0690621780370341 0.00377439382668273 0.0158632129970543 0.0528068882377632 0.0137324317405661 -0.0305818958519662
-0.00875799387842667 -0.00922589757597794 -0.00494831299696421 0.0227196795370687 -0.00385960784716424 -0.00636482016855855
-0.0478349796832979 -0.00401245963554074 0.0148781298703242 0.0278913286230337 0.00438374427633857 -0.0277779614613755
-0.13626942764477 -0.0581716944534258 -0.0603465234163393 0.0257005825297846 0.000275992247541314 0.0401625794891427
-0.119804259516108 -0.0714654278741252 -0.102458553472977 -0.0283180022174715 -0.0321383793526565 0.0121471042822089
0.0357067053366456 -0.0038590087341703 0.0409824322815875 -0.0448471554103498 -0.0311935425762626 -0.076821472034871
0.00104923572813081 0.000148193864558837 0.0249512589391996 0.0107959931900381 -0.00971816020191532 -0.0583995981162514
-0.00711950476950796 0.00730062126503348 0.0491626015387959 -0.0114335292884735 -0.0101565394276958 -0.0444738959162504
0.0241708734178322 0.0579620725974867 0.0542594218427702 0.0284029726556222 0.015719149306815 -0.0351281573631905
-0.0519371906599535 -0.00303247759989075 0.0377122306709449 0.0876924866412863 0.0137897176896503 -0.0195266858460386
0.0170609494786176 0.00680714982746473 0.0631263396869573 0.0538912373727948 0.070245672946495 -0.0284448817660134
-0.00845219581629921 0.0216828219027688 0.0316845829724241 0.0277322530957417 0.029516834408963 -0.00582868907027416
0.00755517337571204 -0.00421699138572746 0.0661122811853533 0.0197256927780219 -0.0196193243893771 -0.0598263966776307
0.0140107961976806 0.0241473619674138 0.0459617459153898 0.0342110296589688 -0.00348327756767432 -0.0156141761706333
0.023658045109118 -0.0715567162572499 -0.122465302775359 -0.154856834050067 -0.122648632389455 -0.0839241179490008
0.0958324267935013 -0.00683258580601897 -0.0457736356543004 -0.133711959934082 -0.0493236968744534 0.00821681605251462
0.0100831689976708 0.00446343832194908 0.00191654035812202 -0.046271130931876 -0.0603821895357335 -0.105270813511665
0.0245824779562166 0.0115257443203697 0.0358152215638524 -0.00719988173019727 -0.0165391089040566 -0.0347513781198381
0.0518843470603297 0.0820406878470546 0.0592980097294048 -0.047832505719499 -0.00112299416169959 -0.0422272961193506
0.032077826046581 0.0491900586670978 0.069683562213239 -0.0244316475407521 -0.00478277460565201 -0.0674056049560889
0.048405812277903 0.0511547286149061 0.0614803221634661 -0.0419054288605553 -0.0486599242291782 -0.0798075111360717
-0.00105256264295167 0.0189525489100024 0.0277142465368442 -0.0237070634823901 0.0223645002203906 -0.00493828931482187
0.051791650272556 0.0117122958298677 0.0391843658488016 -0.0656123304580233 -0.0327139218152998 -0.0676168159105266
0.0546924827221334 0.0130179519985787 0.0443974158808086 -0.043937048261319 -0.0393769826051822 -0.0819828189098812
-0.0187117970340429 -0.0194949333012375 0.00135802533196277 0.0251510982117351 -0.0420203416200805 -0.0422852167084648
-0.0805316661365271 -0.0290882411469192 0.000890500748905295 0.0397958101231952 0.0017653965558054 -0.0197868001290397
0.010987443895488 -0.00657121506968993 0.042150576842333 -0.036864161854797 -0.0334019061613283 -0.104298769956805
-0.0219795260729942 0.0168121188033893 0.0422518852078298 0.0532534564182379 0.0362860152497545 0.0053326888017867
0.0256547521495519 0.0303399036710954 0.0831327727091281 -0.0323722355837812 -0.0273739899537474 -0.0802229159158078
-0.0249813349791432 0.032891216206705 0.0487343985841546 0.0252792001340833 0.056157744562081 0.00110974029854375
-0.0210286519811864 0.0229532627341015 0.0148160450575481 -0.0170408649825648 -0.000693410332508543 -0.0675030231853107
0.0316557277169611 0.0406874522251622 0.0627689561986734 -0.0376722782237189 -0.0117507485262916 -0.0707589550554233
-0.0246463836284363 0.0238466078709816 0.0549503149113054 0.0299669504037058 0.0692587239086095 0.0282292795958215
-0.00643433474561716 -0.0301330091907034 0.0431778544072734 0.0132382818298872 -0.0247561344207036 -0.0381959714166313
0.000767028066574032 -0.0892910253404195 -0.0197030420706711 -0.0411493672356827 -0.0845147970272093 -0.0317988585362872
0.0234797840893653 -0.00273499961589532 -0.00145647663086095 -0.0231501282895641 -0.021432462757233 -0.030912118905872
0.0132158188574187 0.0364257149343208 0.0178942524416587 -0.00365326212112767 0.0183910652989529 0.00854148968952102
-0.0262972288789562 -0.0463370329852685 -0.0878937117740136 -0.0864089641771411 -0.0612793565653215 -0.0590183901307042
0.00344521764319871 -0.0277922391182228 -0.00807980063895939 -0.0048572488594987 -0.0339351869324278 0.00394333169135373
0.0263742524706215 -0.0105040413317825 -0.0106860839489595 -0.0353615009397005 0.00211764839137679 -0.0146171495967691
-0.00908543671254894 -0.000372385146706894 -0.0183278263657279 -0.0339705562795139 -0.0328802427010576 -0.0295167914752866
0.00987098676069186 -0.000284411597537098 0.0211379937157812 0.015909310433859 0.00235946874299128 -0.0257927983072903
-0.132262795258757 -0.0244473994908132 0.00311758556153197 0.0619253685736867 -0.0115726665413258 -0.040246726520686
0.0725362246804775 0.147087958478927 0.128083018695879 0.0669426628911015 0.0815609852857259 -0.0746623229156661
-0.00606287797669546 -0.0031514818825174 0.0274474615831969 0.0261359355353367 0.00335939511191946 -0.0546989902783006
0.0209608443565978 0.000778582098942135 0.0355176109211101 0.0526968375062464 -0.0284590315239575 -0.0295991201017914
-0.0079318281357714 -0.000361400029190793 -0.0544836861635952 0.0129107913604462 0.00373886149855942 0.0584063260375871
0.0233536773971047 -0.0132168549759242 0.0614696962298402 0.0367686509723091 -0.0161735848058689 -0.0323511852585915
-0.0162158178450391 -0.0406176433679064 -0.0373859009365668 0.0199915579690147 0.0637229639796433 0.106249548160444
-0.0159428517275666 0.00594902256128869 -0.0150664293337226 0.0254483562862123 0.00483293694799206 0.025811341589263
0.026777263617974 0.0566987258526571 0.0117411352813633 0.0276000954682801 0.0679698941848013 0.0585634172684729
-0.00632132263844698 0.0210502659152543 0.0489885351376225 0.0515455798858037 -0.00673117265036004 -0.0867914889963166
-0.00643821700681349 0.0199594343048466 0.0255988627443597 0.0261760235569594 -0.0208759512420036 -0.0106739843549417
0.00816683789624941 0.0142085113462619 0.0123835337547957 0.0441287781537691 0.0631619704170377 0.0827973908613668
-0.00143655335349416 0.0615014992768724 0.0473565971039688 0.0178999851528406 -0.0101184174915421 -0.0736611693320984
-0.0320602221992232 0.0119160075612597 0.0171084939574059 0.0549183681108664 0.0559332920540685 0.0242302555867493
-0.00835988354784651 0.00574058999256415 0.0341668472577713 0.0323044277679971 0.0276217820529062 -0.000704436126599565
-0.0907125511669763 0.0235905021635073 -0.0534278379007011 -0.0467393185291075 -0.033080472913986 0.000933546731336822
-0.00479450837671247 0.0281849878327144 0.0700351440319046 0.0436195114502787 -0.0256214962715011 -0.0497970498119495
-0.0455957729820873 -0.0191539457618803 -0.00729760611818233 0.0611809250289195 -0.0529650530474946 0.00764931384122798
-0.0369596409186338 -0.0090920250263291 0.0567421649806367 0.0174455439426439 -0.016637942767291 -0.0286930333495187
-0.0202983910492674 0.0375703383313851 0.0551646499622117 0.0466902516164417 0.0420834605033944 -0.0315619130767137
-0.0156170252224733 0.00115542724757786 0.0398411061287883 0.0330885438876908 0.0176431824035283 0.0196526636758544
-0.0372885194710799 -0.0235249945978527 -0.00398359250240211 0.0167940448238349 -0.0024034232702422 -0.015637098135515
-0.00185066793738199 0.0450182370650679 0.0454925472074569 0.0576889509327586 0.109354638337159 0.0224526620338263
-0.0211530062921776 -0.00404586695282254 0.0390526082492924 0.0518846825729818 0.0425342199558315 -0.0031335643862812
-0.00424021848322059 -0.00118587655180121 0.0182445010326764 0.00113007194980161 0.00623942329572881 -0.0195178640111142
-0.0139082499389392 -0.0343600534861051 -0.103224498487295 -0.0986787295626755 -0.106323775454479 -0.0298434740763139
0.042627875788294 0.0542621277305313 0.00590344115387494 -0.025558916349369 -0.0195031271009234 -0.022156712644448
-0.00486917112994382 -0.00866439605375621 0.0118042109282445 -0.00889083994607303 0.0172553759822046 -0.0280492156612625
0.0419661175449821 -0.0222764638662426 -0.0110442789647922 -0.0411083446194795 0.00442217303113932 0.0454770054287381
0.0549569135624158 -0.0202134570324591 -0.00543511523576954 -0.0330800764210118 -0.0281087526326815 -0.039484134056957
0.030036732802998 0.0334854295221411 0.0381946299632977 -0.0132723446058223 -0.0335503263449494 -0.0276322810657348
0.0402779310199532 0.0429103668350752 -0.00821773397288456 -0.0490766312952481 -0.0840396495247269 -0.0280881204019304
0.0250824944860025 -0.0205931075139167 0.0103839660350514 -0.0164966017127367 -0.0418812361769494 0.00021878652908235
0.0374607680295474 -0.0113382415459552 -0.00648221783243488 -0.0271459886955631 5.62108452503454e-05 0.0512398799858906
0.0103597722617427 -0.216791212004142 -0.187678564619469 -0.126957430154624 -0.196111417524453 0.0472350794185305
-0.127411643085837 -0.00253230138561243 -0.00486178894756878 0.076299292109358 0.0157838385502213 0.00543228762331016
0.0214569526106347 0.0255202161109236 0.0539879690149696 0.0189765067073659 -0.00931924116751641 -0.00749197531324006
-0.0607944568926002 0.00648029224659436 0.0352838030585532 0.0779068922878252 0.035809837022447 -0.0106050903557533
0.00857750365435925 0.0159937888332024 0.00748187125866366 0.00566819052037279 -0.0113490057561089 -0.038056129678437
-0.019615912527248 -0.00389963705899322 0.00174600614141643 -0.00287197768927467 -0.00449677020272543 -0.00359077182905536
-0.0414966841138642 -0.0149704829537937 0.0080063771530264 0.0623030380486277 0.031976620080479 0.00872596321103549
-0.00958472678134131 0.00862764196688233 0.00273871423415242 -0.0131815359124911 0.0206632177135459 -0.00922165292159518
0.0791010092786514 0.0451916547708388 0.0338130583801801 -0.0440992411811634 0.0131101117196574 0.00521230791699373
0.0401236906746469 0.0519275732061066 0.0741549003871019 0.0303968068759476 0.017279822935921 -0.0139383456236757
-0.0445113189313029 -0.0799714547418885 -0.0371009368066307 -0.0202154638474122 -0.0636873350104101 0.00806571511739855
0.0207868351328569 0.0592535602560916 0.0673336654532398 0.0305954886504402 -0.0185636299834356 -0.0426853527167936
0.0160338650700101 0.0703161173400267 0.0674164713466407 0.0205981626676015 -0.0115952206504559 -0.0109013456147328
0.0292361467561324 0.0562577925813853 0.0546596222398817 0.0244729529764121 -0.0358863984033555 -0.00702896160264545
-0.0453821469767181 -0.0160617020090692 -0.0375277530561261 0.00096178555221085 0.00189431737022177 0.0383312487740972
-0.126982062490151 -0.0104861093882582 0.0535057969267868 0.0922842391866879 0.0399901292388399 -0.030797226701908
-0.0141008071634003 -0.0229614669493004 -0.0438619781818177 -0.0511834927514578 0.0156237196207768 -0.0032756443611265
-0.159161238764005 -0.121535070820836 -0.139258382922211 -0.0979973921792448 -0.00938305062136431 -0.0328649202848967
-0.195937688259664 -0.138498914913824 -0.136732776681394 0.0188262998429412 0.00974374691769829 0.0517695689346053
-0.157000155490602 -0.16166270986473 -0.14916172679401 -0.0288888075104404 -0.00500754029247459 0.01087088479805
-0.141395255985969 -0.0865210079978669 -0.102762556093726 0.0134958965667256 -0.0190163401783632 0.0519889400582245
0.018804244011019 0.0258386809374974 0.0227196708601944 0.0143206354352066 -0.0472348047971817 -0.045281709406085
-0.00743466912272135 -0.0119810773625651 -0.0559181894757247 -0.0542122962793039 0.0198372488047314 -0.0634141642033682
-0.0340568699164955 0.0334238541617828 0.0325232735829575 0.0713437967781214 0.0399517663973983 0.00655847008550971
-0.048704852055661 -0.125336883364809 -0.0267739386521819 0.0060622170980483 -0.0345136838686975 0.0262568989568963
-0.0195165625473761 0.0178881294148541 0.0141250736316009 0.0218765514986727 0.0734794417083584 0.0140194098521646
0.0177135337576547 0.0343373295539864 0.00108780456453289 0.0176581964645201 0.039953829960875 0.0744281180275279
0.0267132046396364 0.0334401429615198 0.016763502116334 0.0383744782403257 0.048835825270795 0.0879180653136848
0.14304924146045 0.0796787829985113 0.0268539763581079 -0.093997670020611 -0.0508122810852038 0.00309920517989617
0.0760907084842031 0.0659520694120972 -0.0327508509656783 -0.0874917303160845 -0.0983302281679699 -0.0640661460559506
0.0357478899774432 -0.12137111508388 -0.128207561620035 -0.0523452652220257 -0.0506827553320034 0.192283048559007
-0.124107425615787 -0.0259201630028367 -0.0426483001120054 0.0661472829896208 0.0622451002505372 0.0222419183769916
0.0446028459469819 0.0417904688156427 0.024260191986903 -0.00162762666645568 -0.0629225979793553 -0.0437655865004295
-0.0549327918930327 0.0313274580022631 0.0338278461021627 0.105056593933572 0.0727777103272664 0.0130369156060884
0.0156213719306304 0.0569292119527824 0.0176312646602114 -0.0112938219581924 0.0182246463047266 -0.0664316860715583
-0.16591080969855 -0.121975172028872 -0.14212888675113 -0.049791228397586 -0.0133320742765053 -0.01346043734602
-0.0400269451194521 -0.0788553993893761 -0.0407610440721534 0.00388154755886842 -0.0382771469400788 -0.00220133320802786
0.0555543305793795 0.0287185481203265 -0.00298225993133554 -0.00362149031105845 0.0352704686575613 0.0273764234012494
0.0461922692059138 -0.0772988842010893 -0.0680778365195012 -0.0594264684824446 -0.119824821343915 0.141084178803029
-0.0325921806558449 -0.0640157859418367 -0.0194830562141798 0.0128549465615522 -0.0217088386706167 0.129676279976356
0.0660402972282049 0.0720181968612603 0.0538652029366153 -0.00483752247480093 -0.0299866551964513 0.0502300779257856
0.0635476331171586 -0.108488016128489 -0.095312551846087 -0.0576912287856006 0.0203468193137052 0.0612584103347819
0.0238899920529083 0.0614083747656155 0.0251834918930212 0.00698074160115555 0.0663658065978373 0.032152644052581
0.0412898401441745 0.0488723931543667 0.00413027735744739 -0.00899211463304508 -0.00873680769972785 0.0248863999092708
0.0354939604237404 0.0314743293856333 0.064520735252062 0.0206294433002823 0.046663643816074 0.0126922742633714
0.0553752828924327 0.0349221277771147 0.0728493008332775 -0.000427975381049373 0.00622821942358409 0.125460005271468
0.0347152456787162 0.00227182315182722 0.0250721549901076 0.0296753536703899 -0.0164440750468535 0.000674928469797245
-0.0469160549980156 -0.0107595486430986 -0.00354933776112981 0.0632057167804463 0.00506055277981152 0.0313616291710711
0.018235365936885 0.0432824378281754 0.0497545477504955 0.038642670688626 -0.0161000941802453 -0.0876845925692134
-0.0368149999443962 -0.0321123696966737 -0.0124269604207202 0.0743139174808914 0.0589171620169322 0.0640899899311014
-0.00392267412157504 0.0152563319140266 0.0123639993816947 0.0409645061698773 -0.0128824752483323 0.0142877488273505
-0.0319058279658632 0.000404130557576063 0.047009400095243 0.0681059810142923 0.106892807002482 0.0487257435213626
0.0175256890349523 -0.00729433984085727 -0.0158195554627664 0.0140066739608395 -0.0605661405359216 -0.0554281039668398
-0.021187334233886 -0.0700821003515804 -0.129184828660867 -0.0630526635144569 -0.0626341758009147 0.0025300850078439
0.102590626163417 0.0802471637200984 -0.00274999914126342 -0.0691107687041513 0.0432534152682548 0.0148932646165581
0.0651147439628571 -0.0950888738997032 -0.0841281666728062 -0.0667554120439478 0.00752837230826707 0.0890987317258605
0.0524615097887847 -0.170659941588422 -0.230817028574581 -0.204767861039668 -0.196841313174139 0.141777823590552
0.0760907084842031 0.0659520694120972 -0.0327508509656783 -0.0874917303160845 -0.0983302281679699 -0.0640661460559506
0.00289868942368086 0.0593700208054128 -0.0331881513827866 -0.0603685163912987 -0.0967970385461878 -0.0918931238270218
0.0791034160698185 0.078091631347666 -0.00607684791888118 -0.0583286578988339 0.0248119882428592 0.0338755416627985
0.110690021790795 -0.0125646644144634 -0.0714537692973259 -0.113094714646107 -0.0669089420149898 0.145982094263797
0.0819330904287598 0.0499250134414467 0.0147385930917576 -0.0278147831880397 0.064837965720003 0.0335888705373781
0.0291145701851937 -0.0796834523481218 -0.0694479975347791 -0.0682699702819943 -0.0371545190348495 0.134979175342097
-0.0541635231159588 0.0390508701260375 0.0508781957791244 0.0793871629257006 0.0413398484209313 -0.0113886790839732
0.0237878691361059 0.0661028495923584 0.00845870393510535 0.0436804643160675 0.0510108499344199 0.0828679088548362
-0.00319577032755375 0.0979179905003132 0.109157778879506 0.101472843599492 0.0676415949027903 -0.0848803333101717
-0.0274527956841722 0.0492573084991984 0.0936626301075888 0.096190291075873 0.0810659612208119 -0.0318593454459322
-0.107116617112465 -0.00548294138460264 -0.053879864689336 0.0281233516977614 -0.0383091282140724 -0.0837840368358239
0.139795018746863 0.130622062485758 0.0294876762928613 -0.101527475006501 0.0389497524079532 0.0097441108697174
0.0560948142754185 0.0200131933560084 -0.0283339619109396 -0.0587586645611504 -0.0673334607726142 -0.0420067125445965
0.0405489560508242 -0.162939873576637 -0.176566616684073 -0.143987238624319 -0.0843272545447661 0.111256576565621
0.072662307254265 -0.0431212033131425 -0.0932471267662903 -0.110364701746081 -0.0220086628309898 0.0419162101591085
0.0349130870168497 0.0619970573706258 -0.0213620752739213 -0.0401905466303932 -0.0193417557635435 -0.0380666775206195
0.0158180719139809 0.034493617359701 0.0370147153442623 0.0581932927537002 0.0787777939940776 0.0890999274700556
-0.182048723452854 -0.0784113182208728 -0.097771574592027 -0.0207479303660631 -0.0313976557193486 -0.0229073201831559
-0.0120153794550818 0.00783241282872647 0.0306170741578608 0.0705255636615502 0.0526061087536762 0.079940405553247
-0.0130052115467256 0.00849672248328037 0.0359139756244439 0.046710786890438 0.115891575561968 0.0295585308702694
-0.0253649532746978 0.0685172209329322 0.0326176298578127 0.0780696431836784 0.030461089836053 0.0063877334779674
-0.0252236585963264 -0.00540957963143237 -0.00268830999521659 0.0646520513145588 0.0975735282793089 0.0797053808813009
0.0555543305793795 0.0287185481203265 -0.00298225993133554 -0.00362149031105845 0.0352704686575613 0.0273764234012494
0.00865456130878939 -0.00595085066097756 0.0763703639501413 0.0770229474992185 -0.0219220014611472 -0.0249977706478524
-0.0290018842897893 -0.0115752986791551 0.0202080023848968 0.052243457521987 0.025301562402059 0.0139609683642443
-0.151365154882473 -0.0966778899346823 -0.0916426152779154 -0.00017477773899668 -0.00737752814778285 0.020983867463207
-0.169877247918994 -0.125843935450816 -0.162516470207902 -0.0305083063451511 -0.0469052730833108 0.0279100247113855
0.00303939222755168 0.0259627512236223 -0.032058164836936 -0.0186878273072947 -0.0343728151504597 -0.134908365091359
0.0150897324999452 -0.026837164931963 0.00975625379174098 -0.0248655719146304 -0.062538895786598 -0.0452735455679362
-0.00425864197728132 -0.130316766852845 -0.0501678069217876 -0.0319271824913964 -0.0862512241891305 -0.0720215292064608
0.0279300686356959 0.0754320903836589 0.0616504006363233 0.095193168120779 0.11345276132663 0.113966523556171
0.0475454796494036 0.0885974913032085 0.0884957950665146 0.0339861452214944 -0.0241052036295846 -0.0535576918846679
0.0310829107080813 0.0493907637362435 0.0163547101100275 0.0108318044798965 0.130873712058566 0.0745814269498435
-0.00132248340967548 0.00199459666851516 0.0313409971538367 0.0371533861580137 0.0322964688975798 0.0539794604635619
-0.0526213714713274 0.0350485634665298 -0.0409850322515519 -0.0413666985545021 0.0549814965398144 -0.0254130986745815
-0.0454095405500683 0.031639166505446 -0.0206038586489633 0.0203865920020731 0.0865909897262529 0.0629589055175643
0.0559077660746982 0.100559016226329 0.0411860356443401 0.0593298636018006 0.13632828039637 0.094164633276885
0.00953596312012623 -0.190942417685029 -0.235370043216994 -0.164921805979718 -0.167316927316361 0.147280965188024
0.0760907084842031 0.0659520694120972 -0.0327508509656783 -0.0874917303160845 -0.0983302281679699 -0.0640661460559506
0.105844493424723 0.0122551881494646 -0.0194499248826288 -0.110502056407089 -0.0470127719151944 0.0149851141005967
0.0455750821229042 -0.0198379009132922 -0.0648909788168142 -0.0960673589569378 0.0170284345733459 -0.011450224951768
0.0185162683294 0.0320784986636428 0.00817871348410146 0.0232799889737872 0.0564760827363773 0.0424288845486905
0.0414590720218289 0.0823453657770186 0.0549839638693074 -0.0529699069221497 0.0692456859405478 -0.0667120478538855
0.0513512700375033 -0.00792017288215946 -0.00749551571730494 -0.0395007580243348 0.0237469662307953 0.0276338294701726
0.0347108267517265 0.0401483687830032 0.00998463504875112 -0.058199081993088 -0.00082670168218035 -0.0295363708850446
0.00600579500938732 -0.0759420426921795 -0.00533241625318179 -0.0402860961973288 0.0189171224466261 -0.023933562459886
0.0579325030706722 -0.025416741703105 0.00760798219719346 -0.0441203554360807 -0.0029772928865515 -0.0903840710406298
0.0546064237615872 -0.0616085031580894 0.0138011816086103 -0.0392359563816899 -0.0976622279937237 -0.022054630805219
-0.0453910554974508 -0.0108946262192667 -0.00936540037844136 0.047436066653532 0.0369632589417702 0.00688667327860782
0.014380724813368 -0.0365170316509184 0.0376822616368919 0.0648350986783804 0.00553317835187656 0.0756879308023061
-0.0660592053820551 -0.0896012906881396 0.0517723714500804 0.120963566377392 0.112766710837649 0.0357680602409163
0.0344979478122978 0.0622657120149458 0.0523822411013547 -0.0296128837891402 -0.00950683159561986 -0.0847271289788533
-0.00127516911094754 0.00542389347721744 0.0747649237750533 0.0670853229105057 0.136967580411198 0.00646387554915836
0.0658933505672195 0.106397396337194 0.113468161923029 0.0271666265027171 0.0610817101662922 -0.104636298160212
0.000579673203143321 -0.00163805738330546 0.0242375426910192 0.0176169508808471 0.104183766978679 0.0047874740886302
0.0247489219662717 0.0194479497153826 0.0224748934685845 -0.0189464419590279 -0.0531745805657586 -0.0883260813040508
-0.00743203468697711 -0.0467627595853069 -0.0324529612218397 -0.0191534265014959 0.0432632961348719 0.0291858714764504
0.0310965814578836 -0.0146206108847277 -0.0160319835647948 -0.0642805862561321 -0.0684341213659626 -0.0592073172338071
-0.00708039977704742 -0.0659876536458177 0.0251707156793915 0.0258947815129555 0.0528470086891075 0.0494017932022599
0.0413586304853082 0.0210958530539362 -0.0170977188309128 -0.0266185943690236 -0.00108775883346053 -0.0639896150948252
